Consultant.Name,Recruiter,CreatedDateTime,Organization.Name,Count,KeyTags
Pokuri GovindaRao,"{""_id"":""5975a1bc25f57d0a049331ed""}",2017-07-24T08:15:09.352Z,Rig Enterprise App Pvt. Ltd.,1,"[""stored procedures"",""sql server 2012"",""ms sql server"",""qr code"",""ado.net"",""asp.net"",""ajax"",""sql"",""mvc"",""c#""]"
Rithika Abhinayan,"{""_id"":""5975a1bc25f57d0a049331ed""}",2017-07-24T09:57:26.538Z,Rig Enterprise App Pvt. Ltd.,3,"[""management"",""business objects xi 3.1"",""web intelligence basic"",""sql stored procedures"",""crystal reports 2008"",""reports development"",""reporting solutions"",""information design"",""stored procedures"",""capacity planning"",""sap configuration"",""demand management"",""server management"",""web intelligence"",""business objects"",""detailed design"",""informatica 8.6"",""javascript j2ee"",""crystal reports"",""best practices"",""specifications"",""audit reports"",""redhat linux"",""diagnostic"",""universe"",""xcelsius"",""java sdk"",""solaris"",""tableau"",""retail"",""tomcat"",""sap bi"",""oracle"",""xi 3.1"",""basic"",""drill"",""bo xi"",""html"",""j2ee"",""java"",""pvcs"",""row"",""aix"",""rdt"",""sql"",""ppm"",""etl"",""qc""]"
R R Vyas,"{""_id"":""5975a1bc25f57d0a049331ed""}",2017-07-24T09:29:05.698Z,Rig Enterprise App Pvt. Ltd.,1,"[""management"",""team foundation server"",""integration testing"",""mobile applications"",""visual studio 2008"",""visual studio 2010"",""visual studio 2012"",""microsoft windows"",""stored procedures"",""ms visual studio"",""telerik controls"",""sql server 2005"",""sql server 2012"",""microsoft .net"",""system testing"",""google wallet"",""manufacturing"",""visual studio"",""localization"",""tortoise svn"",""maintenance"",""controllers"",""healthcare"",""sql server"",""angular js"",""jquery ui"",""analysis"",""onesite"",""android"",""web api"",""asp.net"",""windows"",""testing"",""wallet"",""jquery"",""html 5"",""razor"",""hipaa"",""ssis"",""ldap"",""vsts"",""base"",""jira"",""html"",""soap"",""ajax"",""gwt"",""igp"",""sms"",""hcp"",""sap"",""svn"",""uat"",""ios"",""h1b"",""gui"",""uml"",""sql"",""css"",""wcf"",""mvc""]"
Shytra Ayu,"{""_id"":""5975a1bc25f57d0a049331ed""}",2017-07-27T08:53:26.199Z,Rig Enterprise App Pvt. Ltd.,2,"[""management"",""web logic application server"",""content delivery framework"",""spring mvc controllers"",""performance tuning"",""stored procedures"",""spring tool suite"",""spring security"",""build process"",""authorization"",""data transfer"",""apache tomcat"",""provisioning"",""unit testing"",""health check"",""web services"",""eclipse 3.2"",""programming"",""spring ldap"",""controllers"",""data access"",""production"",""reflection"",""spring aop"",""struts 1.1"",""spring mvc"",""apache cxf"",""mq series"",""framework"",""hibernate"",""web logic"",""servlets"",""jdk 1.5"",""jax-rpc"",""struts2"",""jenkins"",""windows"",""eclipse"",""testing"",""tivoli"",""spring"",""apache"",""jquery"",""oracle"",""sphere"",""struts"",""html5"",""maven"",""linux"",""junit"",""jaas"",""java"",""flow"",""ejbs"",""mvno"",""json"",""wsdl"",""soap"",""wsad"",""xslt"",""ldap"",""ajax"",""html"",""jdbc"",""xsl"",""ftp"",""jsf"",""dom"",""dao"",""css"",""db2"",""sql"",""svn"",""xml"",""jsp"",""aop"",""mvc"",""jms""]"
,"{""_id"":""5975a1bc25f57d0a049331ed""}",2017-07-24T09:58:18.517Z,Rig Enterprise App Pvt. Ltd.,1,"[""oracle applications"",""operating system"",""oracle apps r12"",""rice components"",""custom reports"",""customization"",""oracle apps"",""modules"",""windows"",""writing"",""pl/sql"",""oracle"",""xml"",""sql"",""r12""]"
,"{""_id"":""5975a1bc25f57d0a049331ed""}",2017-07-24T10:40:36.968Z,Rig Enterprise App Pvt. Ltd.,1,"[""management"",""web logic application server"",""content delivery framework"",""spring mvc controllers"",""performance tuning"",""stored procedures"",""spring tool suite"",""spring security"",""build process"",""authorization"",""data transfer"",""apache tomcat"",""provisioning"",""unit testing"",""health check"",""web services"",""eclipse 3.2"",""programming"",""spring ldap"",""controllers"",""data access"",""production"",""reflection"",""spring aop"",""struts 1.1"",""spring mvc"",""apache cxf"",""mq series"",""hibernate"",""web logic"",""servlets"",""jdk 1.5"",""jax-rpc"",""struts2"",""jenkins"",""windows"",""eclipse"",""testing"",""tivoli"",""apache"",""jquery"",""oracle"",""sphere"",""struts"",""html5"",""maven"",""linux"",""junit"",""jaas"",""java"",""flow"",""ejbs"",""mvno"",""json"",""wsdl"",""soap"",""wsad"",""xslt"",""ldap"",""ajax"",""html"",""jdbc"",""xsl"",""ftp"",""jsf"",""dom"",""dao"",""css"",""db2"",""sql"",""svn"",""xml"",""jsp"",""aop"",""mvc"",""jms""]"
Ravi Teja,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-24T13:13:48.886Z,Nadaa,1,"[""enterprise integration replacement"",""master data synchronization"",""credit card processing"",""master data management"",""sap web application"",""smart metering"",""general ledger"",""meter reading"",""bex analyzer"",""weblogic jms"",""java mapping"",""master data"",""sap crm 7.0"",""replacement"",""qa testing"",""management"",""abap proxy"",""logistics"",""utilities"",""inventory"",""transport"",""sap basis"",""analysis"",""weblogic"",""sap is-u"",""sap nwdi"",""sap r/3"",""testing"",""billing"",""sap crm"",""sap ecc"",""planned"",""sap bpm"",""mercury"",""pi 7.1"",""oracle"",""module"",""sap xi"",""sap bw"",""rules"",""proxy"",""ping"",""http"",""nwdi"",""jdbc"",""soap"",""idoc"",""saml"",""java"",""abap"",""bps"",""ods"",""erp"",""pgp"",""as2"",""sdp"",""crm"",""ssl"",""poc"",""wtx"",""b2b"",""ecc"",""qtp"",""jms"",""edi"",""qa"",""sap""]"
panipuri paru,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-24T13:31:22.479Z,Nadaa,4,"[""functional specifications"",""test execution"",""manual testing"",""html"",""jira""]"
,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-24T13:16:11.935Z,Nadaa,1,"[""ios""]"
sriharsha sivakoti,"{""_id"":""5927f3cad864c11868eedbfc"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/5927f3cad864c11868eedbfc.png?v=20170802142318"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70970"",""Contact"":{""Name"":""Gowri RR"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""gowri@nada.email"",""MobileNo"":"""",""FirstName"":""Gowri"",""LastName"":""RR"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-24T13:31:35.887Z,Nadaa,1,[]
Vineel Macchagiri,"{""_id"":""5927dabcd864c11868eed6f0""}",2017-07-25T06:42:43.788Z,New Company,1,"[""cloud computing"",""web solutions"",""prototyping"",""wireframes"",""branding""]"
,"{""_id"":""593b9f02d864c110d45c3ae8""}",2017-07-25T10:38:58.171Z,Abrakadabra,1,"[""automation testing"",""defect reporting"",""test automation"",""manual testing"",""test scenarios"",""frameworks"",""selenium"",""modular"",""testing"",""jenkins"",""agile"",""stlc""]"
Happy JS,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-26T07:28:39.954Z,Rig Enterprise App Pvt. Ltd.,4,"[""customizations"",""credit cards"",""test scripts"",""system test"",""uat testing"",""peoplecode"",""accounting"",""templates"",""image now"",""accounts"",""loading"",""testing"",""sql"",""fdd"",""ach"",""uat"",""qa""]"
,"{""_id"":""593b9f02d864c110d45c3ae8""}",2017-07-25T10:57:11.850Z,Abrakadabra,1,"[""automation testing"",""defect reporting"",""test automation"",""manual testing"",""test scenarios"",""frameworks"",""selenium"",""modular"",""testing"",""jenkins"",""training"",""agile"",""stlc""]"
,"{""_id"":""59255b98d864c31bc0c209db"",""ModifiedDateTime"":{""$date"":""2017-07-07T13:57:23.451Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":"""",""IsVisibleToEmployer"":false,""Designation"":""recruiter"",""QBUserId"":""70924"",""Contact"":{""Name"":""govind pokuri"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""govind@rigaps.com"",""MobileNo"":"""",""FirstName"":""govind"",""LastName"":""pokuri"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-25T11:08:23.570Z,Rig Enterprise App Pvt. Ltd.,1,"[""software development"",""wordpress cms"",""android apps"",""organizing"",""wordpress"",""android"",""nodejs"",""ios"",""php""]"
,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-31T12:49:33.058Z,Rig Enterprise App Pvt. Ltd.,3,"[""monitoring"",""logical"",""determination"",""initiation"",""scheduling"",""designing"",""onsite-offshore co-ordination"",""external definitions"",""causal analysis"",""sap master data"",""craftsmanship"",""system design"",""deliverables"",""crossworlds"",""sap srm 7.0"",""production"",""inventory"",""mq series"",""sap fico"",""ansi x12"",""analysis"",""sap r/3"",""sap ecc"",""edifact"",""sap crm"",""vendors"",""payroll"",""sap bi"",""sap fs"",""oracle"",""sphere"",""sap xi"",""juris"",""fs-cd"",""lean"",""wsdl"",""java"",""ipad"",""unix"",""jdbc"",""sftp"",""abap"",""bdc"",""pgp"",""ras"",""as2"",""edi"",""ics"",""srm"",""crm"",""ecc"",""b2b"",""jms"",""sap"",""pr"",""qa""]"
,"{""_id"":""59253e87d864c31bc0c20040"",""ModifiedDateTime"":{""$date"":""2017-08-01T13:55:43.065Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253e87d864c31bc0c20040.png?v=20170609081907"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70906"",""Contact"":{""Name"":""Sowmya Reddy"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""sowmya@rigaps.com"",""MobileNo"":"""",""FirstName"":""Sowmya"",""LastName"":""Reddy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-08-03T08:15:11.773Z,Rig Enterprise App Pvt. Ltd.,4,
,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-29T14:43:36.483Z,Rig Enterprise App Pvt. Ltd.,8,"[""objective"",""unit testing"",""frameworks"",""sqlite"",""xcode"",""agile"",""json"",""ios"",""git""]"
,"{""_id"":""59253bf2d864c31bc0c1fe46"",""ModifiedDateTime"":{""$date"":""2017-06-29T10:30:27.888Z""},""JoiningDate"":{""$date"":""0001-01-01T00:00:00.000Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253bf2d864c31bc0c1fe46.png?v=20170804094809"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70897"",""Contact"":{""Name"":""vinu rec"",""ModifiedDateTime"":{""$date"":""0001-01-01T00:00:00.000Z""},""Email"":""vinurec@getnada.com"",""MobileNo"":""+16416464114"",""FirstName"":""vinu"",""LastName"":""rec"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-25T14:06:29.026Z,Abrakadabra,1,"[""objective"",""unit testing"",""frameworks"",""sqlite"",""xcode"",""agile"",""json"",""ios"",""git""]"
Ravi Teja,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-26T06:42:57.054Z,Rig Enterprise App Pvt. Ltd.,1,"[""test driven development"",""cascading style sheets"",""adobe dreamweaver cs5"",""internet applications"",""adobe dreamweaver"",""mozilla firefox"",""style sheets"",""html editor"",""dreamweaver"",""web design"",""hibernate"",""photoshop"",""bootstrap"",""servlets"",""firefox"",""jasmine"",""ms sql"",""struts"",""jquery"",""excel"",""ui/ux"",""scrum"",""agile"",""junit"",""karma"",""xhtml"",""jdbc"",""foss"",""csrf"",""saas"",""j2ee"",""sass"",""java"",""html"",""json"",""ajax"",""css3"",""html5"",""jsf"",""git"",""tdd"",""ada"",""w3c"",""mvc"",""jsp"",""css"",""xml"",""dom""]"
Vineel Macchagiri,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-26T06:58:51.533Z,Rig Enterprise App Pvt. Ltd.,1,"[""cloud computing"",""web solutions"",""prototyping"",""wireframes"",""branding""]"
Ravi Teja,"{""_id"":""59253b6625f57f27a46e2382"",""ModifiedDateTime"":{""$date"":""2017-07-25T09:40:26.846Z""},""ProfilePicLink"":""https://onblickdevstorage.blob.core.windows.net/rigcontainer/59253b6625f57f27a46e2382.png?v=20170724092604"",""IsVisibleToEmployer"":false,""Designation"":""Recruiter"",""QBUserId"":""70893"",""Contact"":{""Name"":""Roja Gadireddy"",""Email"":""roja@rigaps.com"",""FirstName"":""Roja"",""LastName"":""Gadiredy"",""Group"":""Recruiter""},""AverageRating"":""NotRatedYet""}",2017-07-26T07:37:25.772Z,Rig Enterprise App Pvt. Ltd.,1,"[""test driven development"",""cascading style sheets"",""adobe dreamweaver cs5"",""internet applications"",""adobe dreamweaver"",""mozilla firefox"",""style sheets"",""html editor"",""dreamweaver"",""web design"",""hibernate"",""photoshop"",""bootstrap"",""servlets"",""firefox"",""jasmine"",""ms sql"",""struts"",""jquery"",""excel"",""ui/ux"",""scrum"",""agile"",""jboss"",""junit"",""karma"",""xhtml"",""jdbc"",""foss"",""csrf"",""saas"",""j2ee"",""sass"",""java"",""html"",""json"",""ajax"",""css3"",""html5"",""jsf"",""git"",""tdd"",""ada"",""w3c"",""mvc"",""jsp"",""css"",""xml"",""dom""]"
Narayan Reddy,"{""_id"":""59253b54d864c31bc0c1fdb4""}",2017-07-26T07:41:37.766Z,Rig Enterprise App Pvt. Ltd.,1,[]
Shytra Ayu,"{""_id"":""59253b54d864c31bc0c1fdb4""}",2017-07-26T07:42:19.036Z,Rig Enterprise App Pvt. Ltd.,1,"[""management"",""web logic application server"",""content delivery framework"",""spring mvc controllers"",""performance tuning"",""stored procedures"",""spring tool suite"",""spring security"",""build process"",""authorization"",""data transfer"",""apache tomcat"",""provisioning"",""unit testing"",""health check"",""web services"",""eclipse 3.2"",""programming"",""spring ldap"",""controllers"",""data access"",""production"",""reflection"",""spring aop"",""struts 1.1"",""spring mvc"",""apache cxf"",""mq series"",""framework"",""hibernate"",""web logic"",""servlets"",""jdk 1.5"",""jax-rpc"",""struts2"",""jenkins"",""windows"",""eclipse"",""testing"",""tivoli"",""spring"",""apache"",""jquery"",""oracle"",""sphere"",""struts"",""html5"",""maven"",""linux"",""junit"",""jaas"",""java"",""flow"",""ejbs"",""mvno"",""json"",""wsdl"",""soap"",""wsad"",""xslt"",""ldap"",""ajax"",""html"",""jdbc"",""xsl"",""ftp"",""jsf"",""dom"",""dao"",""css"",""db2"",""sql"",""svn"",""xml"",""jsp"",""aop"",""mvc"",""jms""]"
